date,price,wikipedia,google,new_users,new_miners,new_transactions,new_curr_transacted,tweets
2015-10-11,245.82,4752.0,0.8638298624766936,8799,2,99211.0,384430.5443418467,27940.0
2015-10-12,249.43,5988.0,1.0283688839008256,-70,17,126926.0,664343.1597114475,34146.0
2015-10-13,246.25,5731.0,1.0283688839008256,4798,6,128780.0,835791.3591291745,31813.0
2015-10-14,249.49,7255.0,1.0283688839008256,927,-23,133423.0,773931.6832169752,28030.0
2015-10-15,253.14,5408.0,0.9255319955107428,5134,-2,146480.0,839454.7723912569,37296.0
2015-10-16,255.27,5084.0,1.0695036392568584,2066,-15,133472.0,760520.0824860911,36070.0
2015-10-17,264.73,3919.0,1.1517731499689245,3648,-12,129752.0,592017.7401267235,31701.0
2015-10-18,269.65,4111.0,1.0695036392568584,5422,25,109679.0,498482.21527573327,25220.0
2015-10-19,264.74,6278.0,1.048936261578842,2778,81,138798.0,772338.238912398,35703.0
2015-10-20,264.43,5995.0,1.2957447937150404,7172,-2,138068.0,716894.4685421414,42914.0
2015-10-21,270.15,5703.0,1.1723405276469412,4189,4,139873.0,624489.8182587748,38896.0
2015-10-22,272.37,6141.0,1.1517731499689245,5479,-8,140856.0,721370.2160938338,44027.0
2015-10-23,273.89,5772.0,1.1312057722909081,7040,11,132947.0,646680.6452164352,37326.0
2015-10-24,277.57,4204.0,1.2134752830029742,1793,-8,132876.0,574117.2250686013,36013.0
2015-10-25,281.75,4814.0,1.1517731499689245,1212,-21,124427.0,592988.5386541879,30139.0
2015-10-26,288.55,6647.0,1.1723405276469412,6608,18,107556.0,716099.0821740469,37096.0
2015-10-27,293.23,6508.0,1.2340426606809907,10926,-5,145302.0,770766.1067643089,50484.0
2015-10-28,294.32,6736.0,1.2751774160370237,5436,-27,152835.0,822844.4942198703,45782.0
2015-10-29,302.13,6750.0,1.5014185704952052,3951,12,153040.0,1087270.3125805107,45960.0
2015-10-30,311.67,6559.0,1.604255458885288,7726,-57,155697.0,1067759.025278423,32577.0
2015-10-31,326.27,4270.0,1.3163121713930566,5496,25,146194.0,750104.7270838785,35257.0
2015-11-01,334.23,5066.0,1.5219859481732219,-3902,-29,143920.0,692890.8387658609,31402.0
2015-11-02,320.98,6956.0,1.6910954979702464,4877,12,163771.0,1112855.6112510436,35962.0
2015-11-03,347.73,7919.0,2.4520884720568574,11532,-1,175751.0,1902884.2993164759,42652.0
2015-11-04,392.01,9399.0,3.2130814461434682,5751,-77,193303.0,2438239.7058489798,54768.0
2015-11-05,438.82,10587.0,2.748030184201651,8678,3,170973.0,1479104.4815587627,51405.0
2015-11-06,393.37,7167.0,2.0293145975642957,2352,25,159075.0,1151006.910130155,43351.0
2015-11-07,372.47,5051.0,1.7333728854195027,2892,-35,143102.0,869126.6490241194,36433.0
2015-11-08,384.45,6020.0,1.4797085607239655,27631,4,123342.0,729394.3626225122,39567.0
2015-11-09,379.37,8518.0,1.6910954979702464,6540,-27,149695.0,1166997.560178868,45103.0
2015-11-10,378.42,7874.0,1.5642633356224778,5604,27,151687.0,1180210.7767093692,43853.0
2015-11-11,346.11,5780.0,1.6488181105209905,5780,5,150054.0,1182973.772553586,34774.0
2015-11-12,314.08,6733.0,1.5219859481732219,5686,-8,148523.0,1027687.8897026724,38371.0
2015-11-13,330.86,6108.0,1.3951537858254532,5358,-9,144555.0,886099.5993020481,35364.0
2015-11-14,334.88,3789.0,1.2260442360284287,3978,14,141236.0,853838.9397222599,30226.0
2015-11-15,333.9,4459.0,1.1837668485791726,8459,-8,131907.0,702016.3250513528,32216.0
2015-11-16,325.14,5751.0,1.3951537858254532,4443,20,150634.0,995581.7416493474,35757.0
2015-11-17,327.75,6147.0,1.2683216234776848,4944,5,147195.0,924001.702885762,36957.0
2015-11-18,335.44,5981.0,1.4374311732747096,5472,-9,155799.0,781535.9753762046,40387.0
2015-11-19,334.99,5776.0,1.5219859481732219,3995,11,145112.0,788090.7490733673,32915.0
2015-11-20,329.2,5623.0,1.4374311732747096,5046,10,145521.0,746985.2520169788,33652.0
2015-11-21,321.77,4014.0,1.310599010926941,176,-21,142439.0,550168.5406651007,25295.0
2015-11-22,326.15,4538.0,1.352876398376197,13134,6,121177.0,468587.9419227992,17983.0
2015-11-23,323.97,5361.0,1.4797085607239655,4101,-19,135815.0,610451.1650115604,21268.0
2015-11-24,323.24,5277.0,1.3951537858254532,7565,-25,144865.0,644554.0306040671,20427.0
2015-11-25,321.26,4797.0,1.2683216234776848,5149,16,144491.0,735476.8829825197,27288.0
2015-11-26,335.8,5287.0,1.4374311732747096,3389,7,152491.0,877867.7794347531,24681.0
2015-11-27,347.14,4260.0,1.2683216234776848,4997,32,151098.0,990233.7180566469,25861.0
2015-11-28,357.35,3801.0,1.310599010926941,4302,31,155655.0,687208.6830286536,25749.0
2015-11-29,356.8,3961.0,1.2260442360284287,5647,-44,121263.0,520339.4067495622,24219.0
2015-11-30,366.64,6172.0,1.4374311732747096,7504,-5,172609.0,926602.7729597031,26261.0
2015-12-01,373.97,6417.0,1.3951537858254532,5286,-20,167944.0,1030181.8697570636,25143.0
2015-12-02,364.56,5821.0,1.352876398376197,5937,-4,171505.0,976049.7012660521,23887.0
2015-12-03,358.25,5971.0,1.310599010926941,2295,-3,157106.0,873268.5848577586,23460.0
2015-12-04,362.24,6544.0,1.2260442360284287,11001,-4,163244.0,930450.4441342229,22066.0
2015-12-05,362.1,4754.0,1.2683216234776848,4300,-8,176019.0,1554513.2358514292,22531.0
2015-12-06,388.16,4314.0,1.352876398376197,8362,20,164143.0,1353638.2340135172,22728.0
2015-12-07,392.95,6032.0,1.4374311732747096,5134,-12,181141.0,1006721.9183324749,25413.0
2015-12-08,394.58,9024.0,1.7333728854195027,7595,-4,180247.0,1027177.1121741271,24716.0
2015-12-09,404.63,34963.0,3.7204100955345423,5445,-16,206729.0,1525216.7274930638,33862.0
2015-12-10,416.85,15921.0,2.4520884720568574,6345,31,194108.0,1177420.0481596787,25232.0
2015-12-11,423.3,8654.0,1.9870372101150395,8211,-22,193804.0,1614337.0236169428,26210.0
2015-12-12,444.94,5274.0,1.7333728854195027,4944,36,188873.0,1464159.625031739,23062.0
2015-12-13,431.9,5145.0,1.5642633356224778,12860,-6,171912.0,1825584.799984966,21459.0
2015-12-14,436.16,6878.0,1.5642633356224778,1831,0,213272.0,1807611.084646631,32070.0
2015-12-15,442.7,7395.0,1.7333728854195027,8465,-14,208592.0,1781453.6641894085,28842.0
2015-12-16,461.23,6656.0,1.6910954979702464,7747,-11,203818.0,1722756.1330807868,27652.0
2015-12-17,455.18,5779.0,1.4797085607239655,6554,-6,199123.0,1621505.7788876337,23729.0
2015-12-18,454.77,5039.0,1.5219859481732219,6229,26,196266.0,1552063.6864118332,24189.0
2015-12-19,461.99,4066.0,1.3951537858254532,6796,10,195674.0,1438707.739771123,21372.0
2015-12-20,461.95,3944.0,1.310599010926941,10422,-9,177475.0,1403099.9615079951,19855.0
2015-12-21,447.36,5190.0,1.3951537858254532,5424,-33,210020.0,1773818.661603099,24803.0
2015-12-22,437.06,4947.0,1.352876398376197,12638,22,202630.0,1763624.1391486858,25707.0
2015-12-23,437.05,5070.0,1.4374311732747096,1763,31,200626.0,1861379.089882504,26011.0
2015-12-24,442.7,4191.0,1.4797085607239655,3944,-30,189211.0,1871398.7690839488,23679.0
2015-12-25,454.47,2954.0,1.3951537858254532,4588,23,158417.0,1520561.005932281,21240.0
2015-12-26,446.76,3676.0,1.352876398376197,3902,8,163107.0,903811.1578118434,21795.0
2015-12-27,422.72,9421.0,1.3951537858254532,9046,10,142506.0,556084.2964256195,32284.0
2015-12-28,420.68,5099.0,1.5219859481732219,6339,0,158972.0,739666.8100322431,31890.0
2015-12-29,422.21,5788.0,1.352876398376197,6193,19,170888.0,597441.8329472316,24417.0
2015-12-30,429.29,4921.0,1.352876398376197,8084,-30,162199.0,554988.9489732563,26654.0
2015-12-31,428.74,4094.0,1.310599010926941,4515,-10,145393.0,527471.9427768571,24012.0
2016-01-01,428.85,3369.0,1.310599010926941,5017,58,113560.0,363056.87480412563,20122.0
2016-01-02,433.36,4209.0,1.2683216234776848,4264,1,139031.0,340335.58544384944,19715.0
2016-01-03,433.36,5347.0,1.310599010926941,10103,-1,135929.0,381288.5183004913,19638.0
2016-01-04,428.82,6535.0,1.352876398376197,5455,-24,171284.0,489284.79858297954,23308.0
2016-01-05,435.9,6309.0,1.3951537858254532,6674,68,172892.0,635705.8507996032,27207.0
2016-01-06,432.62,5354.0,1.352876398376197,4360,-5,162460.0,612495.9242854671,24615.0
2016-01-07,430.49,6199.0,1.6065407230717341,8365,-9,178002.0,746349.5601392045,24700.0
2016-01-08,454.29,5337.0,1.5642633356224778,3502,-26,168370.0,591413.0764745495,26040.0
2016-01-09,453.71,4003.0,1.352876398376197,7244,23,167991.0,370736.24210398615,20585.0
2016-01-10,447.46,4255.0,1.352876398376197,3903,-11,150862.0,451270.0390537233,20755.0
2016-01-11,447.29,5604.0,1.352876398376197,4708,7,178886.0,750699.5718106079,23867.0
2016-01-12,448.09,5405.0,1.352876398376197,10874,14,181798.0,647842.3389338988,27110.0
2016-01-13,442.4,5462.0,1.5219859481732219,2862,15,176487.0,652692.6546797177,27094.0
2016-01-14,430.24,5450.0,1.352876398376197,4839,19,172665.0,607299.3065696821,25568.0
2016-01-15,416.78,6402.0,1.9870372101150395,4173,-25,173205.0,794282.1962944516,31035.0
2016-01-16,380.95,5043.0,2.0715919850135522,2439,49,181929.0,686338.5259427938,28097.0
2016-01-17,381.85,5098.0,1.7333728854195027,8514,23,194673.0,2128400.278001183,25408.0
2016-01-18,383.97,6754.0,1.6488181105209905,10339,10,203813.0,2251557.2482647747,29308.0
2016-01-19,384.97,6419.0,1.5642633356224778,-3123,41,175275.0,2557167.4792822264,24617.0
2016-01-20,384.51,5912.0,1.6910954979702464,9362,25,199793.0,1168417.7009790216,29720.0
2016-01-21,409.94,6119.0,1.5642633356224778,1691,-2,212267.0,1929897.2677665541,29595.0
2016-01-22,406.89,5649.0,1.5219859481732219,2331,-29,204769.0,2559764.1641613804,27533.0
2016-01-23,386.5,3563.0,1.352876398376197,5919,10,183524.0,7719372.763050795,23029.0
2016-01-24,391.01,4104.0,1.310599010926941,7706,13,194201.0,10614947.483953817,22635.0
2016-01-25,400.44,5822.0,1.352876398376197,6250,-19,213521.0,3749897.2899666876,25172.0
2016-01-26,393.52,5316.0,1.3951537858254532,7574,-2,220519.0,2787455.2442025337,26057.0
2016-01-27,393.96,6208.0,1.352876398376197,2056,-6,220437.0,2695006.064967423,28379.0
2016-01-28,392.71,7016.0,1.4374311732747096,7354,-16,216013.0,1350544.7342951826,26070.0
2016-01-29,381.27,6407.0,1.310599010926941,-934,25,213006.0,1520905.476402033,29331.0
2016-01-30,378.36,3855.0,1.1837668485791726,6905,-9,185119.0,1220863.6698648215,25049.0
2016-01-31,378.5,3433.0,1.310599010926941,10195,-12,166322.0,745924.5984912027,27728.0
2016-02-01,374.88,5163.0,1.310599010926941,7526,20,213460.0,1772871.5833685738,29309.0
2016-02-02,373.13,5442.0,1.2683216234776848,6847,-21,229165.0,1252113.616119836,26458.0
2016-02-03,374.48,5195.0,1.1837668485791726,2016,10,181401.0,762454.4655334286,27023.0
2016-02-04,373.58,5429.0,1.310599010926941,10124,-4,188676.0,955754.9797340028,26103.0
2016-02-05,386.49,4215.0,1.1414894611299164,4710,-10,208380.0,1348963.1970267757,26621.0
2016-02-06,384.98,3588.0,1.2683216234776848,8953,3,207321.0,1136133.149813046,23929.0
2016-02-07,377.2,3915.0,1.2260442360284287,14443,-6,197928.0,1475767.3431969436,24021.0
2016-02-08,376.51,4821.0,1.352876398376197,3446,1,212701.0,903962.0882730836,27363.0
2016-02-09,374.29,5237.0,1.2260442360284287,6712,-5,220134.0,755447.3932181358,25751.0
2016-02-10,375.99,5310.0,1.2260442360284287,7800,167,220941.0,900420.8008739824,28230.0
2016-02-11,380.99,5270.0,1.352876398376197,6161,1,203325.0,1163674.502800956,29630.0
2016-02-12,379.23,4998.0,1.352876398376197,8741,-8,187476.0,1265620.8679597722,28064.0
2016-02-13,385.62,3713.0,1.2260442360284287,5665,-27,172874.0,1024254.9297176343,25543.0
2016-02-14,394.46,4499.0,1.310599010926941,9611,4,171753.0,923226.1387235572,25283.0
2016-02-15,404.94,5885.0,1.4374311732747096,5527,7,205203.0,1200497.8600277873,27181.0
2016-02-16,403.65,6678.0,1.4374311732747096,7115,-26,198863.0,1428390.022460301,27923.0
2016-02-17,409.41,6761.0,1.5219859481732219,7148,-2,209285.0,1564415.9274483882,29153.0
2016-02-18,418.71,10747.0,1.6488181105209905,7032,-24,197990.0,1371194.205484518,24986.0
2016-02-19,421.63,8628.0,1.4374311732747096,7282,10,202348.0,1876378.1604266071,27889.0
2016-02-20,423.68,5674.0,1.5219859481732219,4829,-5,197720.0,1187144.7695268327,23050.0
2016-02-21,437.93,5578.0,1.4797085607239655,10711,-12,192867.0,1146089.9913082041,25424.0
2016-02-22,439.65,6735.0,1.4374311732747096,10898,-18,219458.0,1366160.981520255,25239.0
2016-02-23,436.45,6589.0,1.4797085607239655,8837,12,232024.0,1082379.9034157686,28499.0
2016-02-24,423.36,6558.0,1.352876398376197,6989,-17,211303.0,879959.9564322936,27169.0
2016-02-25,424.75,7309.0,1.352876398376197,7757,-5,203516.0,906299.8670956928,28753.0
2016-02-26,424.8,5019.0,1.2683216234776848,8866,-35,189130.0,903362.3310827399,30726.0
2016-02-27,429.78,4209.0,1.2260442360284287,2199,-4,170420.0,825223.9996698202,24902.0
2016-02-28,432.82,3835.0,1.2683216234776848,6366,-1,212870.0,2395366.7304290477,28161.0
2016-02-29,435.08,5861.0,1.2683216234776848,12291,-14,247936.0,2442632.2801442444,28270.0
2016-03-01,437.51,5912.0,1.4797085607239655,13291,-18,259943.0,1903224.0041342191,25668.0
2016-03-02,434.55,5538.0,1.310599010926941,4940,9,250588.0,1428577.6068914325,27957.0
2016-03-03,427.17,5671.0,1.2683216234776848,12410,-21,207426.0,1058755.1408284279,31442.0
2016-03-04,420.8,4920.0,1.352876398376197,4383,15,194183.0,1152450.6207028518,30294.0
2016-03-05,412.45,3749.0,1.310599010926941,6437,-9,221675.0,1651053.68552505,28045.0
2016-03-06,402.65,4456.0,1.2260442360284287,8792,9,148896.0,734150.3727549326,24747.0
2016-03-07,407.74,6525.0,1.3951537858254532,7523,-30,172239.0,1324102.8778554813,29486.0
2016-03-08,413.29,6062.0,1.3951537858254532,5635,-2,186514.0,1031841.4224270963,27850.0
2016-03-09,413.25,5417.0,1.2683216234776848,5964,-11,174989.0,935925.4915587676,28142.0
2016-03-10,413.98,5209.0,1.1837668485791726,11390,-13,178028.0,1189353.565876776,30719.0
2016-03-11,417.69,4874.0,1.2683216234776848,11255,16,180968.0,1137898.4317669987,29704.0
2016-03-12,419.3,3425.0,1.1837668485791726,10368,-14,158245.0,820792.6160691323,28068.0
2016-03-13,413.29,5576.0,1.2683216234776848,11096,-24,138215.0,743907.8179500537,28299.0
2016-03-14,414.15,6463.0,1.3951537858254532,11815,40,180368.0,1032129.744631808,28751.0
2016-03-15,415.69,6283.0,1.310599010926941,11183,-22,190466.0,997039.2096500788,30661.0
2016-03-16,416.77,5614.0,1.310599010926941,8738,-22,199773.0,1270964.2170592144,33113.0
2016-03-17,417.92,5044.0,1.2260442360284287,9772,-13,193689.0,1014827.680336196,30033.0
2016-03-18,418.18,4479.0,1.2260442360284287,8994,1,193997.0,1119068.3978669755,25976.0
2016-03-19,409.92,3036.0,1.2260442360284287,10002,-10,166881.0,954195.8033976465,27011.0
2016-03-20,409.34,3713.0,1.2260442360284287,11356,-2,165143.0,731667.8912900472,22064.0
2016-03-21,411.86,5469.0,1.310599010926941,9532,-21,186716.0,851986.954186657,25353.0
2016-03-22,412.92,5382.0,1.352876398376197,11590,0,190811.0,927526.9685757579,25184.0
2016-03-23,417.59,5134.0,1.1837668485791726,14495,-7,175065.0,897708.0754472817,23845.0
2016-03-24,417.98,5413.0,1.2260442360284287,7949,0,176276.0,1001670.2599101216,22710.0
2016-03-25,416.66,4016.0,1.2683216234776848,10357,2,159597.0,921004.4758679173,22593.0
2016-03-26,417.48,3064.0,1.2260442360284287,8416,7,147804.0,623777.9688785379,20187.0
2016-03-27,418.81,3692.0,1.0992120736806603,9056,-14,150970.0,864809.078694612,19044.0
2016-03-28,424.96,5426.0,1.2683216234776848,7570,-9,180772.0,881944.7834129983,23045.0
2016-03-29,422.26,5329.0,1.2260442360284287,14806,6,185839.0,924576.9123236887,31699.0
2016-03-30,416.09,5093.0,1.310599010926941,9304,6,186465.0,856478.0262319968,35672.0
2016-03-31,414.15,5142.0,1.310599010926941,8624,-23,194752.0,918675.8509435656,24191.0
2016-04-01,416.24,4466.0,1.1837668485791726,13329,53,196792.0,896308.8703697376,24472.0
2016-04-02,417.55,3611.0,1.1414894611299164,11474,10,171935.0,723613.7731778269,21507.0
2016-04-03,419.67,3646.0,1.2683216234776848,12675,1,168999.0,677289.6019919812,21378.0
2016-04-04,419.65,5120.0,1.2260442360284287,15480,6,197190.0,853021.9248784651,24516.0
2016-04-05,420.1,5695.0,1.1837668485791726,11173,-16,202676.0,902033.0423470044,26914.0
2016-04-06,422.4,5383.0,1.2260442360284287,13311,-13,204304.0,998656.6548658705,23270.0
2016-04-07,422.05,5067.0,1.1837668485791726,13682,-8,208443.0,1134219.0390304748,23407.0
2016-04-08,421.8,5589.0,1.2683216234776848,13315,-11,200466.0,955117.3879090779,24554.0
2016-04-09,419.27,3194.0,1.2683216234776848,11396,11,187303.0,799588.2734877834,19399.0
2016-04-10,418.68,3713.0,1.310599010926941,15055,12,177436.0,785557.4594618413,19193.0
2016-04-11,421.14,5526.0,1.3951537858254532,12458,-8,219148.0,857964.6616192084,23919.0
2016-04-12,423.21,5347.0,1.3951537858254532,14839,-11,228059.0,1129723.77409738,23252.0
2016-04-13,425.64,5575.0,1.1837668485791726,10255,1,212985.0,1156878.1395872652,23243.0
2016-04-14,424.27,5693.0,1.2683216234776848,10134,-23,216420.0,1060153.355169081,24938.0
2016-04-15,425.59,4945.0,1.1837668485791726,12235,7,200317.0,1127032.5043730154,27593.0
2016-04-16,430.05,3134.0,1.1837668485791726,9548,4,172387.0,1147349.9775210093,20857.0
2016-04-17,430.95,3417.0,1.0992120736806603,12536,6,183614.0,945352.1233867372,19395.0
2016-04-18,428.62,5095.0,1.2260442360284287,15177,-21,206282.0,1054628.9707469698,21989.0
2016-04-19,429.08,6229.0,1.1837668485791726,12904,-9,214542.0,1045244.7156961359,22642.0
2016-04-20,435.11,5375.0,1.310599010926941,9822,10,205245.0,1077782.4902243891,22973.0
2016-04-21,441.91,5594.0,1.352876398376197,13414,-3,202954.0,1263803.0154491027,23282.0
2016-04-22,448.44,7506.0,1.3951537858254532,10170,-19,198475.0,1087143.7912216852,24241.0
2016-04-23,447.37,4005.0,1.3951537858254532,11744,6,174458.0,875407.2375746913,25236.0
2016-04-24,451.34,4158.0,1.352876398376197,12724,5,172023.0,755701.6002670801,30727.0
2016-04-25,459.43,5799.0,1.4797085607239655,14601,-27,203220.0,1084564.2406614402,28861.0
2016-04-26,462.29,5977.0,1.5219859481732219,15089,4,232753.0,1115043.6220055523,26206.0
2016-04-27,465.64,5379.0,1.4374311732747096,8079,-13,227227.0,1011227.2730884543,28009.0
2016-04-28,449.52,5931.0,1.6488181105209905,9811,-4,233901.0,1143436.0792889523,26142.0
2016-04-29,448.45,4778.0,1.4374311732747096,12544,14,245517.0,1046359.634595208,26067.0
2016-04-30,454.02,3313.0,1.352876398376197,9771,-18,207883.0,790698.1410442122,22785.0
2016-05-01,449.95,3403.0,1.2683216234776848,11224,2,181332.0,681064.7406606738,22113.0
2016-05-02,450.76,43168.0,4.227738744925616,15686,53,210547.0,868424.1038782642,44092.0
2016-05-03,445.11,24458.0,2.4943658595061136,11884,-14,224501.0,919315.1015642645,34902.0
2016-05-04,449.21,11437.0,1.817927660318015,9702,-9,224542.0,1067932.5824244285,28567.0
2016-05-05,447.35,14534.0,1.9447598226657834,11831,-7,218126.0,914782.9457331088,27508.0
2016-05-06,449.21,9430.0,1.7333728854195027,12972,3,221434.0,951423.6534680332,24738.0
2016-05-07,457.04,5232.0,1.5219859481732219,8369,3,192924.0,832447.0770364171,21334.0
2016-05-08,459.48,5194.0,1.4797085607239655,11900,-15,180419.0,610597.6659860703,20478.0
2016-05-09,459.14,7784.0,1.4797085607239655,14728,-15,217117.0,818928.2241261237,23092.0
2016-05-10,460.46,7487.0,1.6065407230717341,14124,86,232590.0,954239.2652289823,23402.0
2016-05-11,453.25,12054.0,1.3951537858254532,11846,6,224958.0,1065216.2084891598,21597.0
2016-05-12,452.83,11547.0,1.3951537858254532,11606,4,220178.0,1045612.2485351604,22343.0
2016-05-13,454.16,5270.0,1.3951537858254532,11521,-20,220398.0,1060941.9386558807,23638.0
2016-05-14,456.0,7664.0,1.310599010926941,12268,-5,201491.0,720558.7882365583,19355.0
2016-05-15,456.43,8446.0,1.310599010926941,9834,-7,191747.0,696319.2373444075,19527.0
2016-05-16,458.46,8493.0,1.310599010926941,27365,-18,228007.0,1043825.8009487395,21419.0
2016-05-17,454.84,5504.0,1.310599010926941,15647,-7,229675.0,1078967.3521861813,21242.0
2016-05-18,454.47,6544.0,1.352876398376197,17018,10,225303.0,1025771.2001909296,21130.0
2016-05-19,454.04,8401.0,1.3951537858254532,13513,11,208083.0,1079962.1226836774,21055.0
2016-05-20,442.93,5039.0,1.3951537858254532,10439,-6,199528.0,914114.909499533,21015.0
2016-05-21,443.0,3523.0,1.2683216234776848,13562,16,179320.0,698313.0290677481,18208.0
2016-05-22,443.52,3936.0,1.2260442360284287,10960,-10,175568.0,639683.7488548574,20846.0
2016-05-23,440.85,5803.0,1.310599010926941,21155,30,211772.0,901295.2744299169,25025.0
2016-05-24,444.24,5952.0,1.352876398376197,16367,37,234541.0,1041753.4116500792,25558.0
2016-05-25,447.5,5042.0,1.4374311732747096,10784,-4,234191.0,1532907.346718317,25514.0
2016-05-26,450.46,5059.0,1.310599010926941,13132,5,205764.0,1531416.407499611,25096.0
2016-05-27,458.82,5222.0,1.4374311732747096,17396,-35,197604.0,1942739.7622394275,22418.0
2016-05-28,480.71,4205.0,1.7333728854195027,16095,276,179613.0,1743619.0937448468,20785.0
2016-05-29,519.5,3955.0,1.9024824352165273,14246,222,166827.0,1093178.492911292,21179.0
2016-05-30,533.44,6682.0,1.8602050477672711,20250,114,199058.0,961387.7633599277,23116.0
2016-05-31,536.13,8139.0,1.9024824352165273,18124,-25,204919.0,1145343.267135091,22168.0
2016-06-01,532.91,6356.0,1.7333728854195027,17673,-4,223204.0,1029177.1949627472,24322.0
2016-06-02,536.41,5496.0,1.5642633356224778,16377,7,220489.0,959889.6930046792,25664.0
2016-06-03,541.83,5611.0,1.817927660318015,17554,16,220503.0,844594.186735312,25989.0
2016-06-04,568.92,3727.0,1.7756502728687587,17359,3,184677.0,659726.7752418584,22507.0
2016-06-05,574.1,6075.0,1.6488181105209905,15098,-36,176214.0,753118.3932323308,24256.0
2016-06-06,577.44,5785.0,1.7333728854195027,20057,-7,209541.0,926083.0023402909,25168.0
2016-06-07,584.11,5682.0,1.7756502728687587,19717,-21,220255.0,1028244.7825442016,25479.0
2016-06-08,578.53,5467.0,1.6065407230717341,15108,-6,220090.0,923806.9597028906,25213.0
2016-06-09,580.91,5400.0,1.5642633356224778,17816,-9,224237.0,956389.4497817577,23455.0
2016-06-10,577.38,4683.0,1.4797085607239655,15631,-15,213214.0,1049884.1957437636,23436.0
2016-06-11,580.7,3387.0,1.6065407230717341,13576,-4,201504.0,907990.3079151227,20546.0
2016-06-12,609.23,3840.0,2.282978922259833,16325,-14,196994.0,1284209.361974861,25917.0
2016-06-13,666.1,6987.0,2.748030184201651,20515,130,235153.0,1304760.9114873891,27242.0
2016-06-14,695.99,6215.0,2.3252563097090886,14184,-12,233064.0,1076602.6542053092,23970.0
2016-06-15,685.76,5908.0,2.1561467599120645,18910,-15,244365.0,994857.2109854128,24561.0
2016-06-16,703.27,6558.0,2.748030184201651,20775,-30,252646.0,1287449.0584654007,26795.0
2016-06-17,756.96,5700.0,2.663475409303138,21296,46,237273.0,1186661.3895552198,26724.0
2016-06-18,749.43,4728.0,2.1984241473613206,17319,-32,222670.0,971703.4315880998,20862.0
2016-06-19,758.16,4979.0,2.113869372462808,16948,9,206289.0,865346.6975909856,20799.0
2016-06-20,760.72,6795.0,2.1561467599120645,24262,-33,236521.0,1164181.351450059,27198.0
2016-06-21,726.2,7290.0,2.367533697158345,26765,-24,236410.0,1303209.5409127993,27064.0
2016-06-22,664.82,6206.0,2.0293145975642957,21251,67,223448.0,1145520.1135644238,25119.0
2016-06-23,615.0,6226.0,2.2407015348105763,25210,69,225918.0,1334505.6523349858,24183.0
2016-06-24,623.81,13814.0,3.2130814461434682,24926,-14,225104.0,1173277.961603574,26403.0
2016-06-25,663.66,7895.0,2.282978922259833,21563,10,194277.0,850896.0148996366,20205.0
2016-06-26,659.88,3996.0,1.7333728854195027,18651,70,172177.0,696147.41289514,20500.0
2016-06-27,633.42,7592.0,1.9447598226657834,21713,80,207567.0,800437.3005523551,23913.0
2016-06-28,649.79,5939.0,1.9870372101150395,27986,87,203763.0,799974.4052181934,23816.0
2016-06-29,644.97,6640.0,1.8602050477672711,20187,99,214784.0,752487.5362457411,23872.0
2016-06-30,641.99,5826.0,1.9870372101150395,23410,-3,221143.0,915834.348544067,23132.0
2016-07-01,670.4,4739.0,1.817927660318015,22858,26,196590.0,850484.0240655419,23027.0
2016-07-02,678.97,4065.0,1.8713961209156038,23748,185,188734.0,688964.9976925908,23595.0
2016-07-03,693.16,4181.0,1.8713961209156038,24172,-1,167241.0,608129.4117360796,20287.0
2016-07-04,665.83,5067.0,1.7644591997204264,33721,162,202743.0,783185.2272957622,21181.0
2016-07-05,675.93,5436.0,1.817927660318015,31037,172,205208.0,855597.1422737151,22046.0
2016-07-06,670.73,5159.0,1.8713961209156038,32555,-6,207358.0,799444.5137546831,23770.0
2016-07-07,668.43,5614.0,2.0852699633059584,36796,7,205969.0,901643.2416116404,23909.0
2016-07-08,639.53,4961.0,1.978333042110781,43103,5,204426.0,901002.9958476836,23469.0
2016-07-09,656.05,4403.0,2.4060807268914903,46384,9,122411.0,514502.23146595905,25041.0
